CustomerID,AccountNumber,city,latitude,longitude,population,total_orders,total_spent,avg_order_value,days_since_last_purchase,days_since_first_purchase,unique_products,avg_days_between_orders,orders_per_month,customer_cohort,will_buy_soon,will_buy_again_6m,has_purchase_history,has_repeat_order_history,population_missing,city_class,favorite_category_Bikes,favorite_category_Clothing,favorite_category_Components,favorite_category_Unknown,geographic_area,distance_to_major_city_km,has_geographic_match,city_class_major,is_recent_buyer,is_at_risk,is_churned,value_per_product,spending_intensity,is_frequent_buyer,frequency_score,consistency_score,customer_lifetime,engagement_score,product_diversity,recency_monetary,frequency_monetary,recency_segment_recent,recency_segment_moderate,recency_segment_old,recency_segment_very_old,spending_tier_low,spending_tier_medium,country_Australia,country_France,country_Germany,country_United Kingdom,country_United States
28730,AW00028730,Stoke-On-Trent,53.022201047,-2.173368282,245000.0,1.0,23.78,11.89,175,175,2.0,279.25,1.0,existing_not_returned,0,0,1,0,0,Major City,0,0,0,0,Stoke-On-Trent,7.073230889886872e-13,1,1,0,1,0,11.89,0.1358857142857143,0,0.4,0.003568242640499554,175,0.3638482505699277,2.0,4161.5,23.78,0,1,0,0,1,0,0,0,0,1,0
28731,AW00028731,Birmingham,52.4388011,-1.9397685,2590363.0,1.0,2452.04,613.01,98,98,4.0,279.25,1.0,existing_not_returned,0,0,1,0,0,Major City,0,0,0,0,Birmingham,0.0,1,1,0,1,0,613.01,25.02081632653061,0,0.4,0.003568242640499554,98,0.39757155270575684,4.0,240299.91999999998,2452.04,0,1,0,0,0,0,0,0,0,1,0
28732,AW00028732,Gateshead,54.959920872,-1.604957548,120046.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,1,1,0,0,0,Small City,0,0,0,1,around_Leeds,128.94604896547716,1,0,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0
28733,AW00028733,London,51.420287318258,-0.207126382835,11262000.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,1,1,0,0,0,Major City,0,0,0,1,London,0.0,1,1,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0
28734,AW00028734,London,51.420287318258,-0.207126382835,11262000.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,1,1,0,0,0,Major City,0,0,0,1,London,0.0,1,1,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0
28735,AW00028735,Esher-Molesey,51.39872,-0.34916,107037.0,1.0,2420.34,605.085,81,81,4.0,279.25,1.0,existing_not_returned,0,0,1,0,1,Unknown,0,0,0,0,Unknown,-1.0,0,-1,0,0,0,605.085,29.88074074074074,0,0.4,0.003568242640499554,81,0.4065861678594145,4.0,196047.54,2420.34,1,0,0,0,0,0,0,0,0,1,0
28736,AW00028736,Morangis,48.7042249,2.3305364,14129.0,1.0,2071.4196,2023.375,395,395,1.0,279.25,1.0,existing_not_returned,0,0,1,0,0,Small City,1,0,0,0,around_Paris,14.319385631528071,1,0,0,0,1,2071.4196,5.244100253164557,0,0.4,0.003568242640499554,395,0.30514942016057095,1.0,818210.7420000001,2071.4196,0,0,0,1,0,1,0,1,0,0,0
28737,AW00028737,Orleans,47.9014617,1.903715,107037.0,1.0,69.99,69.99,165,165,1.0,279.25,1.0,existing_not_returned,0,0,1,0,1,Unknown,0,1,0,0,Unknown,-1.0,0,-1,0,1,0,69.99,0.42418181818181816,0,0.4,0.003568242640499554,165,0.3676742463770556,1.0,11548.349999999999,69.99,0,1,0,0,0,1,0,1,0,0,0
28738,AW00028738,London,51.420287318258,-0.207126382835,11262000.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,1,1,0,0,0,Major City,0,0,0,1,London,0.0,1,1,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0
28739,AW00028739,Bobigny,48.9065216,2.4407736,56927.0,1.0,2049.0982,2023.375,407,407,1.0,279.25,1.0,existing_not_returned,0,0,1,0,0,Small City,1,0,0,0,around_Saint-Denis,6.929692981981064,1,0,0,0,1,2049.0982,5.034639312039312,0,0.4,0.003568242640499554,407,0.3029098510304919,1.0,833982.9674,2049.0982,0,0,0,1,0,1,0,1,0,0,0
28740,AW00028740,Paris,48.8319164,2.3558551,11060000.0,1.0,2071.4196,2023.375,414,414,1.0,279.25,1.0,existing_returned,0,1,1,0,0,Major City,1,0,0,0,Paris,0.0,1,1,0,0,1,2071.4196,5.003428985507247,0,0.4,0.003568242640499554,414,0.3016352994930485,1.0,857567.7144,2071.4196,0,0,0,1,0,1,0,1,0,0,0
28741,AW00028741,Werne,51.6645622,7.6343848,107037.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,0,1,0,0,1,Unknown,0,0,0,1,Unknown,-1.0,0,-1,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0
28742,AW00028742,Cambridge,52.204875146,0.119708761,123867.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,1,1,0,0,0,Small City,0,0,0,1,around_Peterborough,47.701067659832646,1,0,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0
28743,AW00028743,Paris,48.8319164,2.3558551,11060000.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,1,1,0,0,0,Major City,0,0,0,1,Paris,0.0,1,1,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0
28744,AW00028744,Berlin,52.435047,13.19789,4679500.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,0,1,0,0,0,Major City,0,0,0,1,Berlin,0.0,1,1,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0
28745,AW00028745,Milton Keynes,52.042314597425,-0.795841087026,264349.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,0,1,0,0,0,Major City,0,0,0,1,Milton Keynes,0.0,1,1,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0
28746,AW00028746,Lancaster,54.048160814703,-2.803822887504,52660.0,1.0,23.78,11.89,111,111,2.0,279.25,1.0,existing_not_returned,0,0,1,0,0,Small City,0,0,0,0,around_Liverpool,69.39724560350814,1,0,0,1,0,11.89,0.21423423423423424,0,0.4,0.003568242640499554,111,0.3911124895988726,2.0,2639.58,23.78,0,1,0,0,1,0,0,0,0,1,0
28747,AW00028747,Berks,51.482791002599,-0.610495079593,107037.0,1.0,2398.05,799.35,65,65,3.0,279.25,1.0,existing_not_returned,0,0,1,0,1,Unknown,0,0,0,0,Unknown,-1.0,0,-1,0,0,0,799.35,36.893076923076926,0,0.4,0.003568242640499554,65,0.4157216355828476,3.0,155873.25,2398.05,1,0,0,0,0,0,0,0,0,1,0
28748,AW00028748,Cheltenham,51.8979906,-2.0713084,116447.0,1.0,23.78,11.89,13,13,2.0,279.25,1.0,existing_not_returned,0,0,1,0,0,Small City,0,0,0,0,around_Birmingham,60.80083435963995,1,0,1,0,0,11.89,1.8292307692307692,0,0.4,0.003568242640499554,13,0.45075301247468963,2.0,309.14,23.78,0,0,0,0,1,0,0,0,0,1,0
28749,AW00028749,Drancy,48.9197198,2.4519076,72390.0,1.0,2049.0982,2023.375,401,401,1.0,279.25,1.0,existing_not_returned,0,0,1,0,0,Small City,1,0,0,0,around_Saint-Denis,7.813226405735345,1,0,0,0,1,2049.0982,5.109970573566085,0,0.4,0.003568242640499554,401,0.30402086443705856,1.0,821688.3781999999,2049.0982,0,0,0,1,0,1,0,1,0,0,0
28750,AW00028750,Paris,48.8319164,2.3558551,11060000.0,1.0,2049.0982,2023.375,403,403,1.0,279.25,1.0,existing_returned,0,1,1,0,0,Major City,1,0,0,0,Paris,0.0,1,1,0,0,1,2049.0982,5.0846109181141435,0,0.4,0.003568242640499554,403,0.3036485977921499,1.0,825786.5745999999,2049.0982,0,0,0,1,0,1,0,1,0,0,0
28751,AW00028751,Paris,48.8319164,2.3558551,11060000.0,1.0,2071.4196,2023.375,406,406,1.0,279.25,1.0,existing_returned,0,1,1,0,0,Major City,1,0,0,0,Paris,0.0,1,1,0,0,1,2071.4196,5.102018719211823,0,0.4,0.003568242640499554,406,0.30309381909565186,1.0,840996.3576000001,2071.4196,0,0,0,1,0,1,0,1,0,0,0
28752,AW00028752,Berlin,52.435047,13.19789,4679500.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,0,1,0,0,0,Major City,0,0,0,1,Berlin,0.0,1,1,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0
28753,AW00028753,West Sussex,50.9531755,-0.1437095,107037.0,1.0,23.78,11.89,152,152,2.0,279.25,1.0,existing_not_returned,0,0,1,0,1,Unknown,0,0,0,0,Unknown,-1.0,0,-1,0,1,0,11.89,0.15644736842105264,0,0.4,0.003568242640499554,152,0.37286931225056386,2.0,3614.5600000000004,23.78,0,1,0,0,1,0,0,0,0,1,0
28754,AW00028754,Berlin,52.435047,13.19789,4679500.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,1,1,0,0,0,Major City,0,0,0,1,Berlin,0.0,1,1,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0
28755,AW00028755,Stoke-On-Trent,53.022201047,-2.173368282,245000.0,1.0,2407.04,601.76,47,47,4.0,279.25,1.0,existing_not_returned,0,0,1,0,0,Major City,0,0,0,0,Stoke-On-Trent,7.073230889886872e-13,1,1,0,0,0,601.76,51.2136170212766,0,0.4,0.003568242640499554,47,0.42684717182127613,4.0,113130.88,2407.04,1,0,0,0,0,0,0,0,0,1,0
28756,AW00028756,Lieusaint,48.6309412,2.5535752,14017.0,1.0,2049.0982,2023.375,409,409,1.0,279.25,1.0,existing_returned,0,1,1,0,0,Small City,1,0,0,0,around_Paris,26.6401260796259,1,0,0,0,1,2049.0982,5.010020048899755,0,0.4,0.003568242640499554,409,0.3025433410092042,1.0,838081.1638,2049.0982,0,0,0,1,0,1,0,1,0,0,0
28757,AW00028757,Paris,48.8319164,2.3558551,11060000.0,2.0,2611.4096,1305.7048,186,407,2.0,221.0,0.285714285714,existing_not_returned,0,0,1,1,0,Major City,1,0,0,0,Paris,0.0,1,1,0,0,1,1305.7048,6.416239803439804,0,0.1142857142856,0.0045045045045045045,407,0.24579521964272383,1.0,485722.18559999997,746.1170285706824,0,0,1,0,0,0,0,1,0,0,0
28758,AW00028758,Saint Ouen,45.8008832,-0.2128316,107037.0,2.0,2603.0682,650.76705,204,404,4.0,200.0,0.285714285714,existing_not_returned,0,0,1,1,1,Unknown,0,0,0,0,Unknown,-1.0,0,-1,0,0,1,650.76705,6.443238118811881,0,0.1142857142856,0.004975124378109453,404,0.23964970527723345,2.0,531025.9128,743.7337714278277,0,0,1,0,0,0,0,1,0,0,0
28759,AW00028759,Esher-Molesey,51.39872,-0.34916,107037.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,0,1,0,0,1,Unknown,0,0,0,1,Unknown,-1.0,0,-1,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0
28760,AW00028760,Corvallis,44.591248,-123.272118,69209.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,0,1,0,0,0,Small City,0,0,0,1,around_Salem,44.74956376177336,1,0,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
28761,AW00028761,Downey,33.941039,-118.127454,110939.0,1.0,3578.27,2023.375,815,815,1.0,279.25,1.0,existing_not_returned,0,0,1,0,0,Small City,1,0,0,0,around_Los Angeles,16.68538307512976,1,0,0,0,1,3578.27,4.390515337423313,0,0.4,0.003568242640499554,815,0.25386708296164145,1.0,2916290.05,3578.27,0,0,0,1,0,0,0,0,0,0,1
28762,AW00028762,Oregon City,45.3318233,-122.5790457,37755.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,0,1,0,0,0,Small City,0,0,0,1,around_Portland,22.720433588156332,1,0,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
28763,AW00028763,Burlingame,37.582058,-122.362413,30525.0,1.0,3578.27,2023.375,804,804,1.0,279.25,1.0,existing_not_returned,0,0,1,0,0,Small City,1,0,0,0,around_San Francisco,23.9424699594454,1,0,0,0,1,3578.27,4.4505845771144275,0,0.4,0.003568242640499554,804,0.2547402760427915,1.0,2876929.08,3578.27,0,0,0,1,0,0,0,0,0,0,1
28764,AW00028764,Colma,37.6773,-122.457,107037.0,1.0,27.28,13.64,170,170,2.0,279.25,1.0,existing_not_returned,0,0,1,0,1,Unknown,0,0,0,0,Unknown,-1.0,0,-1,0,1,0,13.64,0.16047058823529411,0,0.4,0.003568242640499554,170,0.3657433699884116,2.0,4637.6,27.28,0,1,0,0,1,0,0,0,0,0,1
28765,AW00028765,San Carlos,37.5027642,-122.2619949,29614.0,1.0,3578.27,2023.375,809,809,1.0,279.25,1.0,existing_not_returned,0,0,1,0,0,Small City,1,0,0,0,around_San Francisco,35.090768925371826,1,0,0,0,1,3578.27,4.423077873918418,0,0.4,0.003568242640499554,809,0.2543413416166814,1.0,2894820.43,3578.27,0,0,0,1,0,0,0,0,0,0,1
28766,AW00028766,Calgary,51.048658387,-114.075156015,1306784.0,1.0,2443.35,2023.375,570,570,1.0,279.25,1.0,existing_not_returned,0,0,1,0,0,Major City,1,0,0,0,Calgary,0.0,1,1,0,0,1,2443.35,4.286578947368421,0,0.4,0.003568242640499554,570,0.2781827722573906,1.0,1392709.5,2443.35,0,0,0,1,0,0,0,0,0,0,0
28767,AW00028767,Cliffside,43.712217,-79.244001,107037.0,1.0,69.99,69.99,63,63,1.0,279.25,1.0,existing_not_returned,0,0,1,0,1,Unknown,0,1,0,0,Unknown,-1.0,0,-1,0,0,0,69.99,1.110952380952381,0,0.4,0.003568242640499554,63,0.416911594287477,1.0,4409.37,69.99,1,0,0,0,0,1,0,0,0,0,0
28768,AW00028768,Burien,47.486649,-122.297205,51513.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,0,1,0,0,0,Small City,0,0,0,1,around_Seattle,12.983072729587223,1,0,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
28769,AW00028769,Everett,47.9845088,-122.2032447,111845.0,2.0,4329.61,1443.203333,166,797,3.0,631.0,0.095238095238,existing_not_returned,0,0,1,1,0,Small City,1,0,0,0,around_Seattle,43.63571205053401,1,0,0,1,0,1443.2033333333331,5.4323839397741525,0,0.038095238095200004,0.0015822784810126582,797,0.22192746804792052,1.5,718715.2599999999,412.34380952339717,0,1,0,0,0,0,0,0,0,0,1
28770,AW00028770,W. Linn,45.3647601,-122.6483271,107037.0,2.0,4355.61,1451.87,160,807,3.0,647.0,0.095238095238,existing_not_returned,0,0,1,1,1,Unknown,1,0,0,0,Unknown,-1.0,0,-1,0,1,0,1451.87,5.397286245353159,0,0.038095238095200004,0.0015432098765432098,807,0.22427248677247152,1.5,696897.6,414.81999999958515,0,1,0,0,0,0,0,0,0,0,1
28771,AW00028771,Shawnee,48.439700695891,-123.484388777746,107037.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,0,1,0,0,1,Unknown,0,0,0,1,Unknown,-1.0,0,-1,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
28772,AW00028772,W. Linn,45.3647601,-122.6483271,107037.0,1.0,3578.27,2023.375,813,813,1.0,279.25,1.0,existing_not_returned,0,0,1,0,1,Unknown,1,0,0,0,Unknown,-1.0,0,-1,0,0,1,3578.27,4.401316113161132,0,0.4,0.003568242640499554,813,0.25402463238467965,1.0,2909133.51,3578.27,0,0,0,1,0,0,0,0,0,0,1
28773,AW00028773,Beverly Hills,34.0813875,-118.3992737,31624.0,1.0,127.95,63.975,33,33,2.0,279.25,1.0,existing_not_returned,0,0,1,0,0,Small City,0,0,0,0,around_Los Angeles,14.826011227577263,1,0,0,0,0,63.975,3.8772727272727274,0,0.4,0.003568242640499554,33,0.43619610093285344,2.0,4222.35,127.95,1,0,0,0,0,1,0,0,0,0,1
28774,AW00028774,Concord,37.980118,-122.014399,531305.0,1.0,3578.27,2023.375,813,813,1.0,279.25,1.0,existing_not_returned,0,0,1,0,0,Major City,1,0,0,0,Concord,0.0,1,1,0,0,1,3578.27,4.401316113161132,0,0.4,0.003568242640499554,813,0.25402463238467965,1.0,2909133.51,3578.27,0,0,0,1,0,0,0,0,0,0,1
28775,AW00028775,Lemon Grove,32.736676,-117.034352,27686.0,1.0,3578.27,2023.375,805,805,1.0,279.25,1.0,existing_not_returned,0,0,1,0,0,Small City,1,0,0,0,around_San Diego,8.751289844866417,1,0,0,0,1,3578.27,4.445055900621118,0,0.4,0.003568242640499554,805,0.2546602163818935,1.0,2880507.35,3578.27,0,0,0,1,0,0,0,0,0,0,1
28776,AW00028776,West Covina,34.062429,-117.894971,107037.0,1.0,2.29,2.29,13,13,1.0,279.25,1.0,existing_not_returned,0,0,1,0,0,Small City,0,0,0,0,around_Los Angeles,31.86146594875598,1,0,1,0,0,2.29,0.17615384615384616,0,0.4,0.003568242640499554,13,0.45075301247468963,1.0,29.77,2.29,0,0,0,0,1,0,0,0,0,0,1
28777,AW00028777,Yakima,46.6126363,-120.4633714,136518.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,0,1,0,0,0,Small City,0,0,0,1,around_Kennewick,114.73793252721782,1,0,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
28778,AW00028778,Cliffside,43.712217,-79.244001,107037.0,1.0,3578.27,2023.375,726,726,1.0,279.25,1.0,existing_not_returned,0,0,1,0,1,Unknown,1,0,0,0,Unknown,-1.0,0,-1,0,0,1,3578.27,4.928746556473829,0,0.4,0.003568242640499554,726,0.2614371089058071,1.0,2597824.02,3578.27,0,0,0,1,0,0,0,0,0,0,0
28779,AW00028779,Sooke,48.376155,-123.737893,15086.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,1,1,0,0,0,Small City,0,0,0,1,around_Vancouver,108.90503215424165,1,0,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
28780,AW00028780,Seattle,47.6013573,-122.3294854,3642006.0,1.0,7.95,7.95,45,45,1.0,279.25,1.0,existing_not_returned,0,0,1,0,0,Major City,0,0,0,0,Seattle,0.0,1,1,0,0,0,7.95,0.17666666666666667,0,0.4,0.003568242640499554,45,0.42814364352385725,1.0,357.75,7.95,1,0,0,0,1,0,0,0,0,0,1
28781,AW00028781,San Carlos,37.5027642,-122.2619949,29614.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,1,1,0,0,0,Small City,0,0,0,1,around_San Francisco,35.090768925371826,1,0,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
28782,AW00028782,Coronado,32.684631,-117.170566,19015.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,0,1,0,0,0,Small City,0,0,0,1,around_San Diego,5.441484133376148,1,0,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
28783,AW00028783,Lebanon,44.5237185,-122.8948681,19344.0,1.0,34.99,34.99,91,91,1.0,279.25,1.0,existing_not_returned,0,0,1,0,0,Small City,0,0,0,0,around_Salem,48.02852271830371,1,0,0,1,0,34.99,0.38450549450549454,0,0.4,0.003568242640499554,91,0.40120205173951834,1.0,3184.09,34.99,0,1,0,0,1,0,0,0,0,0,1
28784,AW00028784,Chula Vista,32.635772,-117.067197,276375.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,0,1,0,0,0,Major City,0,0,0,1,Chula Vista,0.0,1,1,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
28785,AW00028785,Grossmont,32.775319127458,-116.997363424368,107037.0,1.0,34.99,34.99,37,37,1.0,279.25,1.0,existing_not_returned,0,0,1,0,1,Unknown,0,0,0,0,Unknown,-1.0,0,-1,0,0,0,34.99,0.9456756756756757,0,0.4,0.003568242640499554,37,0.43345853249364247,1.0,1294.63,34.99,1,0,0,0,1,0,0,0,0,0,1
28786,AW00028786,Burien,47.486649,-122.297205,51513.0,1.0,127.95,63.975,62,62,2.0,279.25,1.0,existing_not_returned,0,0,1,0,0,Small City,0,0,0,0,around_Seattle,12.983072729587223,1,0,0,0,0,63.975,2.063709677419355,0,0.4,0.003568242640499554,62,0.4175107538225949,2.0,7932.900000000001,127.95,1,0,0,0,0,1,0,0,0,0,1
28787,AW00028787,Bremerton,47.5764724,-122.6984045,224760.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,1,1,0,0,0,Major City,0,0,0,1,Bremerton,0.0,1,1,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
28788,AW00028788,Colma,37.6773,-122.457,107037.0,1.0,8.99,8.99,181,181,1.0,279.25,1.0,existing_not_returned,0,0,1,0,1,Unknown,0,1,0,0,Unknown,-1.0,0,-1,0,0,1,8.99,0.04966850828729282,0,0.4,0.003568242640499554,181,0.3616199233416004,1.0,1627.19,8.99,0,0,1,0,1,0,0,0,0,0,1
28789,AW00028789,Coronado,32.684631,-117.170566,19015.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,0,1,0,0,0,Small City,0,0,0,1,around_San Diego,5.441484133376148,1,0,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
28790,AW00028790,Lake Oswego,45.409385,-122.68066,40381.0,1.0,3578.27,2023.375,816,816,1.0,279.25,1.0,existing_not_returned,0,0,1,0,0,Small City,1,0,0,0,around_Portland,12.473268120216838,1,0,0,0,1,3578.27,4.385134803921568,0,0.4,0.003568242640499554,816,0.25378850835523203,1.0,2919868.32,3578.27,0,0,0,1,0,0,0,0,0,0,1
28791,AW00028791,Spokane,47.657214,-117.38497,462286.0,1.0,31.27,10.423333,152,152,3.0,279.25,1.0,existing_not_returned,0,0,1,0,0,Major City,0,0,0,0,Spokane,0.0,1,1,0,1,0,10.423333333333334,0.2057236842105263,0,0.4,0.003568242640499554,152,0.37286931225056386,3.0,4753.04,31.27,0,1,0,0,1,0,0,0,0,0,1
28792,AW00028792,Burien,47.486649,-122.297205,51513.0,1.0,3578.27,2023.375,814,814,1.0,279.25,1.0,existing_not_returned,0,0,1,0,0,Small City,1,0,0,0,around_Seattle,12.983072729587223,1,0,0,0,1,3578.27,4.3959090909090905,0,0.4,0.003568242640499554,814,0.2539457908583077,1.0,2912711.78,3578.27,0,0,0,1,0,0,0,0,0,0,1
28793,AW00028793,Puyallup,47.1990211,-122.3119354,42746.0,1.0,24.99,24.99,157,157,1.0,279.25,1.0,existing_not_returned,0,0,1,0,0,Small City,0,0,0,0,around_Tacoma,13.241617329615611,1,0,0,1,0,24.99,0.15917197452229298,0,0.4,0.003568242640499554,157,0.37084058773467865,1.0,3923.43,24.99,0,1,0,0,1,0,0,0,0,0,1
28794,AW00028794,W. Linn,45.3647601,-122.6483271,107037.0,1.0,3578.27,2023.375,816,816,1.0,279.25,1.0,existing_not_returned,0,0,1,0,1,Unknown,1,0,0,0,Unknown,-1.0,0,-1,0,0,1,3578.27,4.385134803921568,0,0.4,0.003568242640499554,816,0.25378850835523203,1.0,2919868.32,3578.27,0,0,0,1,0,0,0,0,0,0,1
28795,AW00028795,Newport Beach,33.598609,-117.869751,83845.0,1.0,3578.27,2023.375,804,804,1.0,279.25,1.0,existing_not_returned,0,0,1,0,0,Small City,1,0,0,0,around_Irvine,9.628750906707078,1,0,0,0,1,3578.27,4.4505845771144275,0,0.4,0.003568242640499554,804,0.2547402760427915,1.0,2876929.08,3578.27,0,0,0,1,0,0,0,0,0,0,1
28796,AW00028796,Beverly Hills,34.0813875,-118.3992737,31624.0,1.0,63.97,21.323333,117,117,3.0,279.25,1.0,existing_not_returned,0,0,1,0,0,Small City,0,0,0,0,around_Los Angeles,14.826011227577263,1,0,0,1,0,21.323333333333334,0.5467521367521367,0,0.4,0.003568242640499554,117,0.3882488960286644,3.0,7484.49,63.97,0,1,0,0,0,1,0,0,0,0,1
28797,AW00028797,Oakland,37.8283304,-122.2324678,439418.0,1.0,3578.27,2023.375,801,801,1.0,279.25,1.0,existing_not_returned,0,0,1,0,0,Major City,1,0,0,0,Oakland,0.0,1,1,0,0,1,3578.27,4.467253433208489,0,0.4,0.003568242640499554,801,0.25498127896710704,1.0,2866194.27,3578.27,0,0,0,1,0,0,0,0,0,0,1
28798,AW00028798,Royal Oak,48.497869832681,-123.381917472761,107037.0,1.0,2443.35,2023.375,520,520,1.0,279.25,1.0,existing_not_returned,0,0,1,0,1,Unknown,1,0,0,0,Unknown,-1.0,0,-1,0,0,1,2443.35,4.6987499999999995,0,0.4,0.003568242640499554,520,0.28479928635147195,1.0,1270542.0,2443.35,0,0,0,1,0,0,0,0,0,0,0
28799,AW00028799,Glendale,34.1527,-118.2605335,190748.0,1.0,3578.27,2023.375,801,801,1.0,279.25,1.0,existing_not_returned,0,0,1,0,0,Small City,1,0,0,0,around_Los Angeles,10.682762522351785,1,0,0,0,1,3578.27,4.467253433208489,0,0.4,0.003568242640499554,801,0.25498127896710704,1.0,2866194.27,3578.27,0,0,0,1,0,0,0,0,0,0,1
28800,AW00028800,Burlingame,37.582058,-122.362413,30525.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,0,1,0,0,0,Small City,0,0,0,1,around_San Francisco,23.9424699594454,1,0,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
28801,AW00028801,Everett,47.9845088,-122.2032447,111845.0,1.0,27.28,13.64,33,33,2.0,279.25,1.0,existing_not_returned,0,0,1,0,0,Small City,0,0,0,0,around_Seattle,43.63571205053401,1,0,0,0,0,13.64,0.8266666666666667,0,0.4,0.003568242640499554,33,0.43619610093285344,2.0,900.24,27.28,1,0,0,0,1,0,0,0,0,0,1
