CustomerID,AccountNumber,city,country,latitude,longitude,population,total_orders,total_spent,avg_order_value,days_since_last_purchase,days_since_first_purchase,unique_products,avg_days_between_orders,orders_per_month,customer_cohort,will_buy_soon,will_buy_again_6m,has_purchase_history,has_repeat_order_history,city_class,favorite_category_Bikes,favorite_category_Clothing,favorite_category_Components,favorite_category_Unknown
29393,AW00029393,Orly,France,48.7430023,2.4012892,24658.0,1.0,23.78,11.89,364,364,2.0,279.25,1.0,existing_not_returned,0,0,1,0,Small City,0,0,0,0
29394,AW00029394,Eilenburg,Germany,51.4598236,12.6328338,16201.0,1.0,36.27,12.09,312,312,3.0,279.25,1.0,existing_not_returned,0,0,1,0,Small City,0,0,0,0
29395,AW00029395,Paris,France,48.8319164,2.3558551,11060000.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,0,1,0,0,Major City,0,0,0,1
29396,AW00029396,Bonn,Germany,50.734244999,7.099187,335789.0,1.0,36.27,12.09,267,267,3.0,279.25,1.0,existing_not_returned,0,0,1,0,Small City,0,0,0,0
29397,AW00029397,Paris,France,48.8319164,2.3558551,11060000.0,1.0,2049.0982,2023.375,538,538,1.0,279.25,1.0,existing_not_returned,0,0,1,0,Major City,1,0,0,0
29398,AW00029398,Kiel,Germany,54.321774999,10.137270001,248873.0,2.0,3964.47,1321.49,354,1022,3.0,668.0,0.090909090909,existing_not_returned,0,0,1,1,Small City,1,0,0,0
29399,AW00029399,Leipzig,Germany,51.338287999,12.377931001,619879.0,2.0,3936.47,1312.156666,324,1024,3.0,700.0,0.086956521739,existing_not_returned,0,0,1,1,Major City,1,0,0,0
29400,AW00029400,Paderborn,Germany,51.7150188,8.751965,155749.0,2.0,3992.46,798.492,318,998,5.0,680.0,0.090909090909,existing_not_returned,0,0,1,1,Small City,0,0,0,0
29401,AW00029401,Warrington,United Kingdom,53.3839052,-2.5997651,165456.0,1.0,1223.84,611.92,371,371,2.0,279.25,1.0,existing_not_returned,0,0,1,0,Small City,1,0,0,0
29402,AW00029402,Saint Germain En Laye,France,48.8986238,2.0937264,107037.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,1,1,0,0,Unknown,0,0,0,1
29403,AW00029403,Paderborn,Germany,51.7150188,8.751965,155749.0,2.0,3991.94,665.323333,300,980,6.0,680.0,0.086956521739,existing_not_returned,0,0,1,1,Small City,0,0,0,0
29404,AW00029404,Versailles,France,48.8022311,2.129554,84095.0,1.0,2049.0982,2023.375,541,541,1.0,279.25,1.0,existing_not_returned,0,0,1,0,Small City,1,0,0,0
29405,AW00029405,Versailles,France,48.8022311,2.129554,84095.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,1,1,0,0,Small City,0,0,0,1
29406,AW00029406,Darmstadt,Germany,49.8724499,8.6510106,164792.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,1,1,0,0,Small City,0,0,0,1
29407,AW00029407,Cheltenham,United Kingdom,51.8979906,-2.0713084,116447.0,1.0,2452.04,613.01,215,215,4.0,279.25,1.0,existing_not_returned,0,0,1,0,Small City,0,0,0,0
29408,AW00029408,Les Ulis,France,48.6826716,2.1694179,107037.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,1,1,0,0,Unknown,0,0,0,1
29409,AW00029409,Hamburg,Germany,53.550677999,9.99697,107037.0,1.0,36.27,12.09,291,291,3.0,279.25,1.0,existing_not_returned,0,0,1,0,Unknown,0,0,0,0
29410,AW00029410,Hof,Germany,50.316520999,11.913545001,46963.0,1.0,3399.99,2023.375,976,976,1.0,279.25,1.0,existing_not_returned,0,0,1,0,Small City,1,0,0,0
29411,AW00029411,York,United Kingdom,53.962026649,-1.083683588,141685.0,1.0,1223.84,611.92,348,348,2.0,279.25,1.0,existing_not_returned,0,0,1,0,Small City,1,0,0,0
29412,AW00029412,Chatou,France,48.8898919,2.1564805,30598.0,2.0,2671.8796,534.37592,312,537,5.0,225.0,0.285714285714,existing_not_returned,0,0,1,1,Small City,0,0,0,0
29413,AW00029413,Roissy En Brie,France,48.7913046,2.6544938,107037.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,0,1,0,0,Unknown,0,0,0,1
29414,AW00029414,Villeneuve-D'Ascq,France,50.6608574,3.1365171,107037.0,1.0,2071.4196,2023.375,526,526,1.0,279.25,1.0,existing_not_returned,0,0,1,0,Unknown,1,0,0,0
29415,AW00029415,Saint-Denis,France,48.9097,2.34608,115237.0,1.0,2049.0982,2023.375,544,544,1.0,279.25,1.0,existing_not_returned,0,0,1,0,Major City,1,0,0,0
29416,AW00029416,Bury,United Kingdom,53.59270787,-2.298767944,78729.0,1.0,27.77,9.256666,198,198,3.0,279.25,1.0,existing_not_returned,0,0,1,0,Small City,0,0,0,0
29417,AW00029417,München,Germany,48.143438999,11.573599,107037.0,1.0,195.27,48.8175,202,202,4.0,279.25,1.0,existing_not_returned,0,0,1,0,Unknown,0,0,0,0
29418,AW00029418,Berlin,Germany,52.435047,13.19789,4679500.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,0,1,0,0,Major City,0,0,0,1
29419,AW00029419,Pantin,France,48.8931111,2.4128211,61929.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,1,1,0,0,Small City,0,0,0,1
29420,AW00029420,Paris,France,48.8319164,2.3558551,11060000.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,1,1,0,0,Major City,0,0,0,1
29421,AW00029421,Saint-Denis,France,48.9097,2.34608,115237.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,0,1,0,0,Major City,0,0,0,1
29422,AW00029422,Versailles,France,48.8022311,2.129554,84095.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,1,1,0,0,Small City,0,0,0,1
29423,AW00029423,Versailles,France,48.8022311,2.129554,84095.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,0,1,0,0,Small City,0,0,0,1
29424,AW00029424,Stuttgart,Germany,48.775816999,9.177734,2787727.0,1.0,33.98,16.99,218,218,2.0,279.25,1.0,existing_not_returned,0,0,1,0,Major City,0,0,0,0
29425,AW00029425,Peterborough,United Kingdom,52.572528071,-0.242483168,194000.0,1.0,23.78,11.89,358,358,2.0,279.25,1.0,existing_not_returned,0,0,1,0,Major City,0,0,0,0
29426,AW00029426,Paris,France,48.8319164,2.3558551,11060000.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,1,1,0,0,Major City,0,0,0,1
29427,AW00029427,Paris,France,48.8319164,2.3558551,11060000.0,1.0,21.49,21.49,256,256,1.0,279.25,1.0,existing_not_returned,0,0,1,0,Major City,0,0,0,0
29428,AW00029428,Braunschweig,Germany,52.262489999,10.520524999,551000.0,1.0,47.96,11.99,357,357,4.0,279.25,1.0,existing_not_returned,0,0,1,0,Major City,0,0,0,0
29429,AW00029429,Paris,France,48.8319164,2.3558551,11060000.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,0,1,0,0,Major City,0,0,0,1
29430,AW00029430,Braunschweig,Germany,52.262489999,10.520524999,551000.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,1,1,0,0,Major City,0,0,0,1
29431,AW00029431,Birmingham,United Kingdom,52.4388011,-1.9397685,2590363.0,1.0,1249.84,624.92,327,327,2.0,279.25,1.0,existing_not_returned,0,0,1,0,Major City,0,0,0,0
29432,AW00029432,Leeds,United Kingdom,53.800718598,-1.550267941,536280.0,1.0,1307.31,261.462,296,296,5.0,279.25,1.0,existing_not_returned,0,0,1,0,Major City,0,0,0,0
29433,AW00029433,Runcorn,United Kingdom,53.341724609,-2.731299099,61789.0,1.0,1289.33,429.776666,298,298,3.0,279.25,1.0,existing_not_returned,0,0,1,0,Small City,0,1,0,0
29434,AW00029434,Solingen,Germany,51.1724389,7.0835616,161545.0,1.0,77.96,19.49,300,300,4.0,279.25,1.0,existing_not_returned,0,0,1,0,Small City,0,0,0,0
29435,AW00029435,Sulzbach Taunus,Germany,50.133589999,8.528319,107037.0,1.0,68.97,22.99,281,281,3.0,279.25,1.0,existing_not_returned,0,0,1,0,Unknown,0,0,0,0
29436,AW00029436,Hamburg,Germany,53.550677999,9.99697,107037.0,1.0,28.99,28.99,273,273,1.0,279.25,1.0,existing_not_returned,0,0,1,0,Unknown,0,0,0,0
29437,AW00029437,Saint-Denis,France,48.9097,2.34608,115237.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,1,1,0,0,Major City,0,0,0,1
29438,AW00029438,Bonn,Germany,50.734244999,7.099187,335789.0,1.0,33.98,16.99,262,262,2.0,279.25,1.0,existing_not_returned,0,0,1,0,Small City,0,0,0,0
29439,AW00029439,High Wycombe,United Kingdom,51.604569410721,-0.696584517461,120256.0,1.0,23.78,11.89,207,207,2.0,279.25,1.0,existing_not_returned,0,0,1,0,Small City,0,0,0,0
29440,AW00029440,München,Germany,48.143438999,11.573599,107037.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,0,1,0,0,Unknown,0,0,0,1
29441,AW00029441,Neunkirchen,Germany,49.3713264,7.1283911,47097.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,0,1,0,0,Small City,0,0,0,1
29442,AW00029442,Saarbrücken,Germany,49.236300999,6.996011,107037.0,1.0,33.98,16.99,284,284,2.0,279.25,1.0,existing_not_returned,0,0,1,0,Unknown,0,0,0,0
29443,AW00029443,Runcorn,United Kingdom,53.341724609,-2.731299099,61789.0,1.0,88.98,29.66,216,216,3.0,279.25,1.0,existing_not_returned,0,0,1,0,Small City,0,0,0,0
29444,AW00029444,Wokingham,United Kingdom,51.428147908965,-0.849753488251,38286.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,1,1,0,0,Small City,0,0,0,1
29445,AW00029445,Dunkerque,France,51.0344993,2.3773524,86263.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,1,1,0,0,Small City,0,0,0,1
29446,AW00029446,Braunschweig,Germany,52.262489999,10.520524999,551000.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,0,1,0,0,Major City,0,0,0,1
29447,AW00029447,Dunkerque,France,51.0344993,2.3773524,86263.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,0,1,0,0,Small City,0,0,0,1
29448,AW00029448,Hamburg,Germany,53.550677999,9.99697,107037.0,1.0,3399.99,2023.375,1003,1003,1.0,279.25,1.0,existing_not_returned,0,0,1,0,Unknown,1,0,0,0
29449,AW00029449,Salzgitter,Germany,52.160600999,10.328465,105039.0,1.0,3399.99,2023.375,991,991,1.0,279.25,1.0,existing_not_returned,0,0,1,0,Small City,1,0,0,0
29450,AW00029450,Colomiers,France,43.6124652,1.332843,40882.0,1.0,2049.0982,2023.375,499,499,1.0,279.25,1.0,existing_not_returned,0,0,1,0,Small City,1,0,0,0
29451,AW00029451,Paris,France,48.8319164,2.3558551,11060000.0,1.0,25.48,12.74,354,354,2.0,279.25,1.0,existing_not_returned,0,0,1,0,Major City,0,0,0,0
29452,AW00029452,Darlinghurst,Australia,-33.8775,151.216,107037.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,1,1,0,0,Unknown,0,0,0,1
29453,AW00029453,Melton,Australia,-37.6778301,144.5681546,76346.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,1,1,0,0,Small City,0,0,0,1
29454,AW00029454,Caloundra,Australia,-26.8029,153.127,41293.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,1,1,0,0,Small City,0,0,0,1
29455,AW00029455,Sunbury,Australia,-37.5794297,144.7287551,38851.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,1,1,0,0,Small City,0,0,0,1
29456,AW00029456,Lane Cove,Australia,-33.810171698,151.143200096,107037.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,1,1,0,0,Unknown,0,0,0,1
29457,AW00029457,Cranbourne,Australia,-38.1077,145.28,21281.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,1,1,0,0,Small City,0,0,0,1
29458,AW00029458,St. Leonards,Australia,-33.8235507,151.1932497,107037.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,1,1,0,0,Unknown,0,0,0,1
29459,AW00029459,Hervey Bay,Australia,-25.2893813,152.8311581,57722.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,1,1,0,0,Small City,0,0,0,1
29460,AW00029460,South Melbourne,Australia,-37.8323792,144.9604333,107037.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,1,1,0,0,Unknown,0,0,0,1
29461,AW00029461,Findon,Australia,-34.9047624,138.5324053,107037.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,1,1,0,0,Unknown,0,0,0,1
29462,AW00029462,Rockhampton,Australia,-23.376579,150.5106196,63151.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,1,1,0,0,Small City,0,0,0,1
29463,AW00029463,Gold Coast,Australia,-28.0012225,153.4285108,607665.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,1,1,0,0,Major City,0,0,0,1
29464,AW00029464,Rockhampton,Australia,-23.376579,150.5106196,63151.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,1,1,0,0,Small City,0,0,0,1
29465,AW00029465,Matraville,Australia,-33.9628,151.231,107037.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,1,1,0,0,Unknown,0,0,0,1
29466,AW00029466,Solingen,Germany,51.1724389,7.0835616,161545.0,1.0,3374.99,2023.375,958,958,1.0,279.25,1.0,existing_not_returned,0,0,1,0,Small City,1,0,0,0
29467,AW00029467,Sulzbach Taunus,Germany,50.133589999,8.528319,107037.0,1.0,3374.99,2023.375,969,969,1.0,279.25,1.0,existing_not_returned,0,0,1,0,Unknown,1,0,0,0
29468,AW00029468,Cheltenham,United Kingdom,51.8979906,-2.0713084,116447.0,1.0,2428.05,809.35,238,238,3.0,279.25,1.0,existing_not_returned,0,0,1,0,Small City,0,0,0,0
29469,AW00029469,Oxon,United Kingdom,52.068778,-1.316129,107037.0,1.0,2393.06,1196.53,226,226,2.0,279.25,1.0,existing_not_returned,0,0,1,0,Unknown,1,0,0,0
29470,AW00029470,Drancy,France,48.9197198,2.4519076,72390.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,0,1,0,0,Small City,0,0,0,1
29471,AW00029471,Dunkerque,France,51.0344993,2.3773524,86263.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,0,1,0,0,Small City,0,0,0,1
29472,AW00029472,Paris,France,48.8319164,2.3558551,11060000.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,1,1,0,0,Major City,0,0,0,1
29473,AW00029473,Oxford,United Kingdom,51.7372596,-1.2530541,108600.0,1.0,2419.06,1209.53,239,239,2.0,279.25,1.0,existing_not_returned,0,0,1,0,Small City,0,0,0,0
29474,AW00029474,Saarbrücken,Germany,49.236300999,6.996011,107037.0,1.0,3374.99,2023.375,954,954,1.0,279.25,1.0,existing_not_returned,0,0,1,0,Unknown,1,0,0,0
29475,AW00029475,Hamburg,Germany,53.550677999,9.99697,107037.0,1.0,3399.99,2023.375,944,944,1.0,279.25,1.0,existing_not_returned,0,0,1,0,Unknown,1,0,0,0
29476,AW00029476,Hamburg,Germany,53.550677999,9.99697,107037.0,1.0,3399.99,2023.375,922,922,1.0,279.25,1.0,existing_not_returned,0,0,1,0,Unknown,1,0,0,0
29477,AW00029477,London,United Kingdom,51.420287318258,-0.207126382835,11262000.0,1.0,2428.05,809.35,224,224,3.0,279.25,1.0,existing_not_returned,0,0,1,0,Major City,0,0,0,0
29478,AW00029478,Stoke-On-Trent,United Kingdom,53.022201047,-2.173368282,245000.0,1.0,2398.05,799.35,216,216,3.0,279.25,1.0,existing_not_returned,0,0,1,0,Major City,0,0,0,0
29479,AW00029479,Versailles,France,48.8022311,2.129554,84095.0,1.0,2049.0982,2023.375,511,511,1.0,279.25,1.0,existing_not_returned,0,0,1,0,Small City,1,0,0,0
29480,AW00029480,London,United Kingdom,51.420287318258,-0.207126382835,11262000.0,1.0,2442.03,488.406,195,195,5.0,279.25,1.0,existing_not_returned,0,0,1,0,Major City,0,0,0,0
29481,AW00029481,Hof,Germany,50.316520999,11.913545001,46963.0,1.0,3374.99,2023.375,899,899,1.0,279.25,1.0,existing_not_returned,0,0,1,0,Small City,1,0,0,0
29482,AW00029482,Saint Ouen,France,45.8008832,-0.2128316,107037.0,1.0,2049.0982,2023.375,497,497,1.0,279.25,1.0,existing_not_returned,0,0,1,0,Unknown,1,0,0,0
29483,AW00029483,Paris La Defense,France,48.89198,2.23881,107037.0,1.0,2049.0982,2023.375,506,506,1.0,279.25,1.0,existing_not_returned,0,0,1,0,Unknown,1,0,0,0
29484,AW00029484,Memphis,United States,35.1460763,-90.051044,107037.0,2.5,5302.318749999999,1024.242049,426,1064,7.5,106.3333333333333,0.333333333333,existing_not_returned,0,0,1,1,Unknown,0,1,0,0
29485,AW00029485,Van Nuys,United States,34.1793943,-118.460813,107037.0,2.0,5302.318749999999,632.383498,243,334,7.5,91.0,0.666666666666,existing_returned,1,1,1,1,Unknown,1,0,0,0
29486,AW00029486,Branch,United States,45.505381208423,-92.981717929451,107037.0,2.5,5302.318749999999,1446.830539,243,1064,7.5,91.2222222222222,0.37037037037,existing_returned,1,1,1,1,Unknown,1,0,0,0
29487,AW00029487,Mansfield,United States,40.7652142,-82.527435,75233.0,2.5,5302.318749999999,1718.228033,243,1064,7.5,102.625,0.333333333333,existing_returned,1,1,1,1,Small City,1,0,0,0
29488,AW00029488,Rhodes,Australia,-33.8308,151.086,107037.0,2.0,5302.318749999999,953.796676,243,334,7.5,91.0,0.666666666666,existing_returned,1,1,1,1,Unknown,1,0,0,0
29489,AW00029489,Modesto,United States,37.639124,-120.976522,107037.0,2.5,5302.318749999999,1335.706896,212,1126,7.5,91.4,0.366666666666,existing_returned,1,1,1,1,Unknown,1,0,0,0
29490,AW00029490,Lewiston,United States,46.4007328,-116.9931642,34651.0,2.5,5302.318749999999,598.85239,518,699,7.5,90.5,0.5,existing_not_returned,0,0,1,1,Small City,0,0,1,0
29491,AW00029491,Leesburg,United States,39.119906,-77.531942,49171.0,2.5,5302.318749999999,2023.375,852,1126,7.5,91.3333333333333,0.444444444444,existing_not_returned,0,0,1,1,Small City,1,0,0,0
29492,AW00029492,Kansas City,United States,39.1042762,-94.5752467,1714910.0,2.5,5302.318749999999,1049.762239,243,608,7.5,121.6666666666666,0.333333333333,existing_returned,1,1,1,1,Major City,0,0,1,0
29493,AW00029493,Bluffton,United States,32.2558298,-80.8768695,33157.0,2.5,5302.318749999999,945.037683,822,1095,5.0,91.0,0.444444444444,existing_not_returned,0,0,1,1,Small City,1,0,0,0
29494,AW00029494,Toronto,Canada,43.710546895727,-79.300285223546,5647656.0,2.5,5302.318749999999,1680.537875,243,1064,7.0,136.8333333333333,0.259259259259,existing_returned,1,1,1,1,Major City,1,0,0,0
29495,AW00029495,Paderborn,Germany,51.7150188,8.751965,155749.0,1.0,762.9024,762.9024,365,365,1.0,279.25,1.0,existing_returned,1,1,1,0,Small City,1,0,0,0
29496,AW00029496,Tucson,United States,32.2188681,-110.9696286,890860.0,2.0,5302.318749999999,845.127188,243,334,7.5,91.0,0.666666666666,existing_returned,1,1,1,1,Major City,1,0,0,0
29497,AW00029497,Casper,United States,42.8439802,-106.3238038,65842.0,2.5,5302.318749999999,2023.375,212,1126,7.5,91.4,0.366666666666,existing_returned,1,1,1,1,Small City,1,0,0,0
29498,AW00029498,Hooksett,United States,43.061623,-71.445868,15057.0,2.5,3664.0085,458.001062,243,1064,7.0,164.2,0.222222222222,existing_returned,1,1,1,1,Small City,1,0,0,0
29499,AW00029499,Richmond,Canada,49.163469,-123.137766,209937.0,2.5,5302.318749999999,1115.186405,243,699,7.5,91.2,0.4,existing_returned,1,1,1,1,Small City,0,0,1,0
29500,AW00029500,Miami,United States,25.8102708,-80.2006704,6391670.0,2.5,5302.318749999999,1259.628705,212,761,7.5,109.8,0.333333333333,existing_returned,1,1,1,1,Major City,1,0,0,0
29501,AW00029501,Wrentham,United States,42.0579532,-71.3457354,12297.0,2.0,5253.26175,437.771812,243,334,7.5,91.0,0.666666666666,existing_returned,1,1,1,1,Small City,0,0,1,0
29502,AW00029502,Rock Springs,United States,41.5865921,-109.2316982,23127.0,2.5,769.998,256.666,212,396,3.0,92.0,0.5,existing_returned,1,1,1,1,Small City,0,0,1,0
29503,AW00029503,Montreal,Canada,45.552371673078,-73.579875190547,107037.0,2.5,5302.318749999999,803.930954,273,730,7.5,114.25,0.333333333333,existing_returned,1,1,1,1,Unknown,0,0,1,0
29504,AW00029504,Pigeon Forge,United States,35.7953128,-83.5651624,107037.0,2.5,5302.318749999999,2023.375,791,1064,7.5,91.0,0.444444444444,existing_not_returned,0,0,1,1,Unknown,1,0,0,0
29505,AW00029505,North Las Vegas,United States,36.205763,-115.119516,278595.0,1.0,149.031,149.031,457,457,1.0,279.25,1.0,existing_not_returned,0,0,1,0,Major City,0,0,1,0
29506,AW00029506,Gilbert,United States,33.3504355,-111.8132131,280262.0,2.0,5302.318749999999,1447.571809,273,365,7.5,92.0,0.666666666666,existing_returned,1,1,1,1,Major City,0,0,1,0
29507,AW00029507,Gulfport,United States,30.380687,-89.099237,244766.0,2.5,5302.318749999999,1695.868954,457,1095,7.5,91.1428571428571,0.380952380952,existing_not_returned,0,0,1,1,Major City,0,0,1,0
29508,AW00029508,Sugar Land,United States,29.6219937,-95.6054319,110016.0,2.5,5302.318749999999,558.768227,243,973,7.5,104.2857142857142,0.333333333333,existing_returned,1,1,1,1,Small City,1,0,0,0
29509,AW00029509,Tilton,United States,43.4491051,-71.576301,107037.0,2.5,5302.318749999999,1092.912127,273,1095,7.5,91.3333333333333,0.37037037037,existing_returned,1,1,1,1,Unknown,1,0,0,0
29510,AW00029510,Nepean,Canada,45.270346866581,-75.754945034047,107037.0,2.5,5302.318749999999,1217.058635,822,1095,7.5,91.0,0.444444444444,existing_not_returned,0,0,1,1,Unknown,1,0,0,0
29511,AW00029511,Loveland,United States,40.3804437,-105.1052441,78410.0,2.5,5302.318749999999,2023.375,273,1095,7.5,102.75,0.333333333333,existing_returned,1,1,1,1,Small City,1,0,0,0
29512,AW00029512,Darlinghurst,Australia,-33.8775,151.216,107037.0,2.0,4665.138,666.448285,243,334,7.0,91.0,0.666666666666,existing_returned,1,1,1,1,Unknown,0,0,1,0
29513,AW00029513,Nashville,United States,36.1502044,-86.793148,1201962.0,2.5,5302.318749999999,1472.902553,457,730,7.5,91.0,0.444444444444,existing_not_returned,0,0,1,1,Major City,1,0,0,0
29514,AW00029514,Mcdonough,United States,33.4450371,-84.1726044,30947.0,2.0,5302.318749999999,690.52035,243,334,7.5,91.0,0.666666666666,existing_returned,1,1,1,1,Small City,1,0,0,0
29515,AW00029515,Calgary,Canada,51.048658387,-114.075156015,1306784.0,2.5,5302.318749999999,2023.375,273,1095,7.5,117.4285714285714,0.296296296296,existing_not_returned,0,0,1,1,Major City,1,0,0,0
29516,AW00029516,Findon,Australia,-34.9047624,138.5324053,107037.0,2.0,1772.58975,886.294875,273,365,2.0,92.0,0.666666666666,existing_returned,1,1,1,1,Unknown,1,0,0,0
29517,AW00029517,Saginaw,United States,43.407795,-83.912611,112042.0,2.0,5302.318749999999,558.275029,273,365,7.5,92.0,0.666666666666,existing_returned,1,1,1,1,Small City,0,0,1,0
29518,AW00029518,Florence,United States,34.821436,-87.6670876,80501.0,2.5,5302.318749999999,1538.320837,791,1064,7.0,91.0,0.444444444444,existing_returned,0,1,1,1,Small City,0,0,1,0
29519,AW00029519,Somerset,United States,37.0631988,-84.5650003,12216.0,2.0,5302.318749999999,479.670923,273,365,7.5,92.0,0.666666666666,existing_returned,1,1,1,1,Small City,0,1,0,0
29520,AW00029520,Crossville,United States,35.9389971,-85.018441,12428.0,2.5,5302.318749999999,576.956881,212,761,7.5,91.5,0.388888888888,existing_returned,1,1,1,1,Small City,1,0,0,0
29521,AW00029521,Las Vegas,United States,36.1856234,-115.1653625,2299189.0,2.5,5302.318749999999,1678.105865,273,1095,7.5,91.3333333333333,0.37037037037,existing_returned,1,1,1,1,Major City,0,1,0,0
29522,AW00029522,Culver City,United States,34.0206066,-118.3969922,39931.0,2.5,5302.318749999999,1392.72079,273,1095,7.5,91.3333333333333,0.37037037037,existing_returned,1,1,1,1,Small City,1,0,0,0
29523,AW00029523,Houston,United States,29.7482693,-95.3468197,6227666.0,2.5,5302.318749999999,1747.518768,273,1095,7.5,91.3333333333333,0.37037037037,existing_returned,1,1,1,1,Major City,1,0,0,0
29524,AW00029524,Saint Ann,United States,38.727612,-90.385169,107037.0,2.0,5302.318749999999,2023.375,273,365,7.5,92.0,0.666666666666,existing_returned,1,1,1,1,Unknown,1,0,0,0
29525,AW00029525,City Of Commerce,United States,33.995301,-118.1479034,107037.0,2.5,5302.318749999999,2023.375,791,1064,7.5,91.0,0.444444444444,existing_not_returned,0,0,1,1,Unknown,1,0,0,0
29526,AW00029526,Kiel,Germany,54.321774999,10.137270001,248873.0,2.0,5302.318749999999,1152.458252,273,365,7.5,92.0,0.666666666666,existing_returned,1,1,1,1,Small City,1,0,0,0
29527,AW00029527,Montreal,Canada,45.552371673078,-73.579875190547,107037.0,2.0,5302.318749999999,1686.7668,243,334,5.0,91.0,0.666666666666,existing_returned,1,1,1,1,Unknown,1,0,0,0
29528,AW00029528,Southgate,United States,42.2034247,-83.208254,29366.0,2.5,5302.318749999999,1265.337164,243,699,7.5,91.2,0.4,existing_returned,1,1,1,1,Small City,1,0,0,0
29529,AW00029529,North Sydney,Australia,-33.819151521,151.222082718,107037.0,2.0,2933.982,366.74775,243,334,7.5,91.0,0.666666666666,existing_returned,1,1,1,1,Unknown,0,0,1,0
29530,AW00029530,Ottawa,Canada,45.362188804598,-75.297442150906,1068821.0,2.5,5302.318749999999,735.721553,426,699,7.5,91.0,0.444444444444,existing_not_returned,0,0,1,1,Major City,0,0,1,0
29531,AW00029531,Las Vegas,United States,36.1856234,-115.1653625,2299189.0,2.5,5302.318749999999,1251.737359,243,973,7.5,91.25,0.375,existing_returned,1,1,1,1,Major City,1,0,0,0
29532,AW00029532,Missoula,United States,46.8551337,-114.0140115,90522.0,1.0,2485.7036,2023.375,669,669,1.0,279.25,1.0,existing_not_returned,0,0,1,0,Small City,1,0,0,0
29533,AW00029533,Holland,United States,42.7713009,-86.1021178,107348.0,2.5,5302.318749999999,696.281703,212,1126,7.5,91.4,0.366666666666,existing_returned,1,1,1,1,Small City,1,0,0,0
29534,AW00029534,Saint Matthews,United States,38.25538,-85.646145,107037.0,2.0,5302.318749999999,821.99625,243,334,7.5,91.0,0.666666666666,existing_returned,1,1,1,1,Unknown,1,0,0,0
29535,AW00029535,Baytown,United States,29.7407516,-94.9761006,85205.0,2.5,5302.318749999999,1039.4594,243,699,7.0,91.2,0.4,existing_returned,1,1,1,1,Small City,1,0,0,0
29536,AW00029536,Westland,United States,42.335198,-83.3879209,83633.0,2.5,973.6662,162.2777,426,608,5.0,91.0,0.5,existing_not_returned,0,0,1,1,Small City,0,1,0,0
29537,AW00029537,North Ryde,Australia,-33.7962,151.129,107037.0,2.0,2207.142,551.7855,243,334,4.0,91.0,0.666666666666,existing_returned,0,1,1,1,Unknown,0,0,1,0
29538,AW00029538,South Melbourne,Australia,-37.8323792,144.9604333,107037.0,2.0,5302.318749999999,1452.197265,273,365,7.5,92.0,0.666666666666,existing_returned,1,1,1,1,Unknown,1,0,0,0
