CustomerID,AccountNumber,total_orders,total_spent,avg_order_value,days_since_last_purchase,days_since_first_purchase,unique_products,favorite_category,avg_days_between_orders,orders_per_month,will_buy_again
12019,AW00012019,1,74.98,24.993333,125.0,125.0,3,Accessories,9999.0,1.0,1
29832,AW00029832,2,667.83,333.915,608.0,699.0,2,Components,91.0,0.666666666666,0
16848,AW00016848,2,125.45,31.3625,9.0,362.0,4,Clothing,353.0,0.181818181818,1
11973,AW00011973,2,88.96,17.792,324.0,335.0,5,Accessories,11.0,2.0,0
19012,AW00019012,1,119.98,59.99,170.0,170.0,2,Clothing,9999.0,1.0,1
22793,AW00022793,1,69.97,23.323333,126.0,126.0,3,Accessories,9999.0,1.0,1
19799,AW00019799,1,78.98,39.49,114.0,114.0,2,Clothing,9999.0,1.0,1
22401,AW00022401,2,2983.34,1491.67,259.0,621.0,2,Bikes,362.0,0.166666666666,0
20237,AW00020237,1,21.49,21.49,361.0,361.0,1,Accessories,9999.0,1.0,0
20486,AW00020486,1,49.97,16.656666,129.0,129.0,3,Accessories,9999.0,1.0,1
21319,AW00021319,1,23.97,7.99,61.0,61.0,3,Accessories,9999.0,1.0,1
19404,AW00019404,1,4.99,4.99,34.0,34.0,1,Accessories,9999.0,1.0,1
29583,AW00029583,5,3385.3678,564.227966,91.0,1003.0,6,Components,228.0,0.166666666666,1
11140,AW00011140,1,39.99,19.995,315.0,315.0,2,Accessories,9999.0,1.0,0
18763,AW00018763,2,123.96,30.99,82.0,258.0,4,Accessories,176.0,0.333333333333,1
19845,AW00019845,1,639.95,127.99,109.0,109.0,5,Accessories,9999.0,1.0,1
28186,AW00028186,1,3578.27,3578.27,1060.0,1060.0,1,Bikes,9999.0,1.0,0
19530,AW00019530,1,1120.49,1120.49,337.0,337.0,1,Bikes,9999.0,1.0,0
16613,AW00016613,2,129.35,21.558333,161.0,313.0,6,Accessories,152.0,0.4,1
11893,AW00011893,3,8123.03,1624.606,189.0,881.0,5,Bikes,346.0,0.130434782608,0
27545,AW00027545,1,782.99,782.99,429.0,429.0,1,Bikes,9999.0,1.0,0
22590,AW00022590,1,583.97,194.656666,260.0,260.0,3,Clothing,9999.0,1.0,0
13934,AW00013934,1,30.97,15.485,53.0,53.0,2,Accessories,9999.0,1.0,1
24485,AW00024485,2,3356.0425,1118.680833,198.0,401.0,3,Bikes,203.0,0.285714285714,0
21239,AW00021239,1,7.28,3.64,212.0,212.0,2,Accessories,9999.0,1.0,0
26477,AW00026477,1,49.48,24.74,112.0,112.0,2,Accessories,9999.0,1.0,1
23231,AW00023231,1,597.95,119.59,111.0,111.0,5,Accessories,9999.0,1.0,1
14575,AW00014575,1,185.97,61.99,5.0,5.0,3,Accessories,9999.0,1.0,1
13101,AW00013101,2,4736.03,1184.0075,194.0,300.0,4,Accessories,106.0,0.666666666666,0
28876,AW00028876,1,2475.95,1237.975,230.0,230.0,2,Accessories,9999.0,1.0,0
21757,AW00021757,1,74.46,18.615,5.0,5.0,4,Accessories,9999.0,1.0,1
13367,AW00013367,2,4516.5325,1129.133125,270.0,701.0,4,Accessories,431.0,0.133333333333,0
26102,AW00026102,1,147.28,49.093333,303.0,303.0,3,Accessories,9999.0,1.0,0
15282,AW00015282,1,7.28,3.64,114.0,114.0,2,Accessories,9999.0,1.0,1
17446,AW00017446,1,2384.96,596.24,61.0,61.0,4,Accessories,9999.0,1.0,1
15139,AW00015139,2,59.98,29.99,279.0,315.0,2,Accessories,36.0,2.0,0
23795,AW00023795,1,71.58,23.86,315.0,315.0,3,Accessories,9999.0,1.0,0
25959,AW00025959,1,27.28,13.64,295.0,295.0,2,Accessories,9999.0,1.0,0
25836,AW00025836,1,34.89,17.445,111.0,111.0,2,Accessories,9999.0,1.0,1
25146,AW00025146,1,1223.84,611.92,362.0,362.0,2,Clothing,9999.0,1.0,0
24064,AW00024064,1,4.99,4.99,344.0,344.0,1,Accessories,9999.0,1.0,0
22072,AW00022072,1,617.47,154.3675,303.0,303.0,4,Accessories,9999.0,1.0,0
16490,AW00016490,1,2478.34,1239.17,254.0,254.0,2,Accessories,9999.0,1.0,0
23154,AW00023154,1,563.77,187.923333,228.0,228.0,3,Accessories,9999.0,1.0,0
15408,AW00015408,1,39.98,19.99,150.0,150.0,2,Accessories,9999.0,1.0,1
13244,AW00013244,1,81.46,27.153333,110.0,110.0,3,Accessories,9999.0,1.0,1
25318,AW00025318,1,25.48,12.74,107.0,107.0,2,Accessories,9999.0,1.0,1
27310,AW00027310,1,68.97,22.99,102.0,102.0,3,Accessories,9999.0,1.0,1
15972,AW00015972,2,3148.94,524.823333,122.0,424.0,6,Accessories,302.0,0.222222222222,1
27874,AW00027874,1,1288.31,257.662,323.0,323.0,5,Accessories,9999.0,1.0,0
26792,AW00026792,1,184.48,61.493333,303.0,303.0,3,Accessories,9999.0,1.0,0
12726,AW00012726,1,98.96,24.74,178.0,178.0,4,Accessories,9999.0,1.0,1
24628,AW00024628,1,32.6,32.6,77.0,77.0,1,Accessories,9999.0,1.0,1
14449,AW00014449,2,3355.4175,1118.4725,210.0,444.0,3,Bikes,234.0,0.25,0
30101,AW00030101,4,147963.793425,1034.711842,91.0,365.0,51,Components,91.3333333333333,0.444444444444,1
21445,AW00021445,1,113.47,28.3675,334.0,334.0,4,Accessories,9999.0,1.0,0
17366,AW00017366,1,39.98,19.99,319.0,319.0,2,Accessories,9999.0,1.0,0
17117,AW00017117,1,39.98,19.99,80.0,80.0,2,Accessories,9999.0,1.0,1
22713,AW00022713,2,4148.19,1037.0475,34.0,952.0,4,Accessories,918.0,0.066666666666,1
29709,AW00029709,8,39171.4131,412.330664,60.0,699.0,40,Clothing,91.2857142857142,0.380952380952,1
22086,AW00022086,1,29.99,29.99,230.0,230.0,1,Accessories,9999.0,1.0,0
17758,AW00017758,1,32.27,10.756666,186.0,186.0,3,Accessories,9999.0,1.0,0
14057,AW00014057,2,114.96,28.74,8.0,146.0,4,Accessories,138.0,0.5,1
27041,AW00027041,1,7.28,3.64,96.0,96.0,2,Accessories,9999.0,1.0,1
22321,AW00022321,1,1700.99,1700.99,169.0,169.0,1,Bikes,9999.0,1.0,1
23403,AW00023403,1,553.97,184.656666,129.0,129.0,3,Accessories,9999.0,1.0,1
29958,AW00029958,9,154348.9886,3507.931559,121.0,1126.0,20,Bikes,125.625,0.272727272727,1
25630,AW00025630,1,39.98,19.99,301.0,301.0,2,Accessories,9999.0,1.0,0
26712,AW00026712,1,42.97,14.323333,181.0,181.0,3,Accessories,9999.0,1.0,0
29019,AW00029019,2,4355.61,1451.87,240.0,953.0,3,Bikes,713.0,0.083333333333,0
20612,AW00020612,2,6060.5,1212.1,206.0,800.0,5,Accessories,594.0,0.1,0
27104,AW00027104,2,4468.1582,1489.386066,111.0,510.0,3,Bikes,399.0,0.153846153846,1
29268,AW00029268,1,38.98,19.49,343.0,343.0,2,Accessories,9999.0,1.0,0
18199,AW00018199,2,99.94,19.988,210.0,243.0,5,Accessories,33.0,1.0,0
16284,AW00016284,1,7.28,3.64,230.0,230.0,2,Accessories,9999.0,1.0,0
18448,AW00018448,1,1735.98,867.99,107.0,107.0,2,Accessories,9999.0,1.0,1
20363,AW00020363,1,144.47,48.156666,78.0,78.0,3,Clothing,9999.0,1.0,1
28627,AW00028627,1,3578.27,3578.27,1000.0,1000.0,1,Bikes,9999.0,1.0,0
21004,AW00021004,1,561.48,280.74,387.0,387.0,2,Accessories,9999.0,1.0,0
26463,AW00026463,1,27.28,13.64,124.0,124.0,2,Accessories,9999.0,1.0,1
18840,AW00018840,1,2294.99,2294.99,60.0,60.0,1,Bikes,9999.0,1.0,1
11017,AW00011017,3,6434.31,1608.5775,106.0,1112.0,4,Bikes,503.0,0.090909090909,1
24001,AW00024001,2,2983.34,1491.67,172.0,514.0,2,Bikes,342.0,0.181818181818,1
18591,AW00018591,1,119.98,59.99,328.0,328.0,2,Clothing,9999.0,1.0,0
12099,AW00012099,2,43.99,21.995,84.0,292.0,2,Accessories,208.0,0.285714285714,1
22919,AW00022919,1,58.98,29.49,169.0,169.0,2,Accessories,9999.0,1.0,1
20755,AW00020755,1,1164.47,388.156666,164.0,164.0,3,Clothing,9999.0,1.0,1
19673,AW00019673,1,37.29,18.645,157.0,157.0,2,Accessories,9999.0,1.0,1
21837,AW00021837,1,68.49,34.245,24.0,24.0,2,Accessories,9999.0,1.0,1
25020,AW00025020,2,1549.4175,516.4725,119.0,548.0,3,Bikes,429.0,0.133333333333,1
20111,AW00020111,1,1169.46,292.365,239.0,239.0,4,Accessories,9999.0,1.0,0
15202,AW00015202,1,12.94,6.47,183.0,183.0,2,Accessories,9999.0,1.0,0
23028,AW00023028,1,600.46,150.115,157.0,157.0,4,Accessories,9999.0,1.0,1
11266,AW00011266,2,5922.23,1184.446,373.0,871.0,5,Bikes,498.0,0.125,0
24047,AW00024047,1,1174.48,587.24,207.0,207.0,2,Clothing,9999.0,1.0,0
19092,AW00019092,2,78.26,26.086666,73.0,128.0,3,Accessories,55.0,1.0,1
27559,AW00027559,1,2049.0982,2049.0982,400.0,400.0,1,Bikes,9999.0,1.0,0
15156,AW00015156,1,124.99,62.495,308.0,308.0,2,Accessories,9999.0,1.0,0
13164,AW00013164,1,100.46,25.115,212.0,212.0,4,Accessories,9999.0,1.0,0
22149,AW00022149,1,123.98,61.99,29.0,29.0,2,Clothing,9999.0,1.0,1
25066,AW00025066,1,15.23,5.076666,2.0,2.0,3,Accessories,9999.0,1.0,1
14183,AW00014183,3,8321.31,1664.262,185.0,1024.0,5,Bikes,419.5,0.111111111111,0
26540,AW00026540,2,4468.1582,1489.386066,145.0,609.0,3,Bikes,464.0,0.125,1
21130,AW00021130,2,2483.98,1241.99,229.0,457.0,2,Bikes,228.0,0.25,0
24548,AW00024548,1,38.98,19.49,254.0,254.0,2,Accessories,9999.0,1.0,0
26085,AW00026085,1,64.47,21.49,225.0,225.0,3,Accessories,9999.0,1.0,0
13118,AW00013118,3,5669.8982,944.983033,36.0,585.0,5,Bikes,274.5,0.166666666666,1
19610,AW00019610,2,118.94,19.823333,165.0,273.0,6,Accessories,108.0,0.5,1
17618,AW00017618,1,39.98,19.99,164.0,164.0,2,Accessories,9999.0,1.0,1
28438,AW00028438,1,574.98,287.49,55.0,55.0,2,Accessories,9999.0,1.0,1
24502,AW00024502,2,3623.32,905.83,195.0,418.0,4,Bikes,223.0,0.285714285714,0
29002,AW00029002,1,67.93,22.643333,315.0,315.0,3,Accessories,9999.0,1.0,0
13682,AW00013682,1,15.23,5.076666,229.0,229.0,3,Accessories,9999.0,1.0,0
20990,AW00020990,2,4196.22,699.37,292.0,769.0,6,Accessories,477.0,0.125,0
27482,AW00027482,1,38.98,19.49,328.0,328.0,2,Accessories,9999.0,1.0,0
26400,AW00026400,1,132.98,44.326666,327.0,327.0,3,Accessories,9999.0,1.0,0
23546,AW00023546,2,3337.0425,1112.3475,280.0,527.0,3,Bikes,247.0,0.25,0
22464,AW00022464,1,2443.35,2443.35,276.0,276.0,1,Bikes,9999.0,1.0,0
11644,AW00011644,2,42.28,14.093333,23.0,256.0,3,Accessories,233.0,0.25,1
17054,AW00017054,2,83.98,41.99,97.0,245.0,2,Accessories,148.0,0.4,1
28956,AW00028956,1,14.98,7.49,195.0,195.0,2,Accessories,9999.0,1.0,0
24611,AW00024611,2,2219.4175,554.854375,364.0,725.0,4,Bikes,361.0,0.181818181818,0
14200,AW00014200,4,9421.9125,942.19125,122.0,690.0,10,Accessories,189.3333333333333,0.222222222222,1
28939,AW00028939,1,14.98,7.49,331.0,331.0,2,Accessories,9999.0,1.0,0
18528,AW00018528,1,2381.94,476.388,54.0,54.0,5,Accessories,9999.0,1.0,1
27920,AW00027920,2,5997.33,1999.11,82.0,1078.0,3,Bikes,996.0,0.060606060606,1
15219,AW00015219,2,4399.0782,1466.3594,119.0,447.0,3,Bikes,328.0,0.181818181818,1
19547,AW00019547,1,1179.97,393.323333,315.0,315.0,3,Clothing,9999.0,1.0,0
11329,AW00011329,2,5898.26,2949.13,352.0,856.0,2,Bikes,504.0,0.117647058823,0
15657,AW00015657,3,5251.34,525.134,62.0,815.0,10,Accessories,376.5,0.125,1
21067,AW00021067,2,2483.98,1241.99,198.0,458.0,2,Bikes,260.0,0.222222222222,0
14246,AW00014246,1,71.97,35.985,332.0,332.0,2,Accessories,9999.0,1.0,0
16739,AW00016739,2,81.26,20.315,94.0,327.0,4,Accessories,233.0,0.285714285714,1
18574,AW00018574,1,39.98,19.99,305.0,305.0,2,Accessories,9999.0,1.0,0
23984,AW00023984,1,1155.48,577.74,269.0,269.0,2,Accessories,9999.0,1.0,0
19656,AW00019656,1,13.98,6.99,152.0,152.0,2,Accessories,9999.0,1.0,1
28641,AW00028641,1,83.97,27.99,142.0,142.0,3,Accessories,9999.0,1.0,1
20048,AW00020048,2,3142.4482,1571.2241,184.0,1091.0,2,Bikes,907.0,0.068965517241,0
19593,AW00019593,2,5306.54,1326.635,245.0,886.0,4,Accessories,641.0,0.095238095238,0
15265,AW00015265,2,2897.5682,724.39205,91.0,454.0,4,Clothing,363.0,0.181818181818,1
15720,AW00015720,2,70.22,17.555,64.0,352.0,4,Accessories,288.0,0.222222222222,1
25003,AW00025003,1,49.48,24.74,226.0,226.0,2,Accessories,9999.0,1.0,0
20675,AW00020675,1,1155.48,577.74,179.0,179.0,2,Accessories,9999.0,1.0,1
27622,AW00027622,1,28.99,28.99,148.0,148.0,1,Accessories,9999.0,1.0,1
14638,AW00014638,1,26.97,13.485,41.0,41.0,2,Accessories,9999.0,1.0,1
30021,AW00030021,4,11277.198,805.514142,91.0,365.0,9,Clothing,91.3333333333333,0.444444444444,1
14137,AW00014137,2,4397.75,1465.916666,213.0,946.0,3,Bikes,733.0,0.083333333333,0
20629,AW00020629,2,6060.5,1212.1,181.0,786.0,5,Accessories,605.0,0.105263157894,0
29975,AW00029975,8,45287.682576,637.854684,60.0,699.0,30,Bikes,91.2857142857142,0.380952380952,1
13745,AW00013745,2,3282.81,656.562,384.0,550.0,5,Accessories,166.0,0.333333333333,0
11581,AW00011581,5,237.19,21.562727,67.0,351.0,9,Accessories,71.0,0.555555555555,1
16991,AW00016991,1,39.98,19.99,313.0,313.0,2,Accessories,9999.0,1.0,0
19155,AW00019155,1,78.98,39.49,268.0,268.0,2,Clothing,9999.0,1.0,0
28893,AW00028893,1,15.23,5.076666,268.0,268.0,3,Accessories,9999.0,1.0,0
23483,AW00023483,1,32.28,16.14,219.0,219.0,2,Accessories,9999.0,1.0,0
24565,AW00024565,1,574.98,287.49,196.0,196.0,2,Accessories,9999.0,1.0,0
12663,AW00012663,1,68.97,22.99,72.0,72.0,3,Accessories,9999.0,1.0,1
18073,AW00018073,1,13.98,6.99,8.0,8.0,2,Accessories,9999.0,1.0,1
22009,AW00022009,1,9.99,9.99,316.0,316.0,1,Accessories,9999.0,1.0,0
27419,AW00027419,1,69.99,69.99,234.0,234.0,1,Clothing,9999.0,1.0,0
16599,AW00016599,2,149.46,37.365,40.0,224.0,4,Clothing,184.0,0.333333333333,1
28501,AW00028501,1,786.33,262.11,156.0,156.0,3,Clothing,9999.0,1.0,1
17681,AW00017681,1,1735.98,867.99,134.0,134.0,2,Accessories,9999.0,1.0,1
20927,AW00020927,1,101.94,20.388,79.0,79.0,5,Accessories,9999.0,1.0,1
23091,AW00023091,1,97.96,24.49,65.0,65.0,4,Accessories,9999.0,1.0,1
18700,AW00018700,2,5328.23,1065.646,359.0,965.0,5,Accessories,606.0,0.1,0
27356,AW00027356,2,1336.96,334.24,236.0,428.0,4,Accessories,192.0,0.285714285714,0
15783,AW00015783,2,98.96,24.74,97.0,202.0,3,Accessories,105.0,0.666666666666,1
24439,AW00024439,1,71.58,23.86,150.0,150.0,3,Accessories,9999.0,1.0,1
30084,AW00030084,8,8288.7638,637.597215,121.0,1126.0,12,Bikes,143.5714285714285,0.242424242424,1
13055,AW00013055,2,3084.0225,616.8045,144.0,746.0,5,Clothing,602.0,0.1,1
23420,AW00023420,2,4144.34,2072.17,221.0,552.0,2,Bikes,331.0,0.181818181818,0
11063,AW00011063,1,2372.95,474.59,381.0,381.0,5,Clothing,9999.0,1.0,0
19719,AW00019719,1,659.94,131.988,209.0,209.0,5,Clothing,9999.0,1.0,0
28375,AW00028375,1,567.76,141.94,86.0,86.0,4,Accessories,9999.0,1.0,1
21711,AW00021711,1,1179.97,393.323333,84.0,84.0,3,Clothing,9999.0,1.0,1
14764,AW00014764,1,7.28,3.64,52.0,52.0,2,Accessories,9999.0,1.0,1
12082,AW00012082,2,5913.24,1478.31,309.0,803.0,4,Accessories,494.0,0.125,0
26148,AW00026148,2,1917.46,479.365,78.0,688.0,4,Accessories,610.0,0.1,1
29394,AW00029394,1,36.27,12.09,312.0,312.0,3,Accessories,9999.0,1.0,0
14074,AW00014074,2,59.88,19.96,246.0,261.0,3,Accessories,15.0,2.0,0
17492,AW00017492,1,84.47,28.156666,222.0,222.0,3,Accessories,9999.0,1.0,0
20738,AW00020738,1,23.97,7.99,123.0,123.0,3,Accessories,9999.0,1.0,1
19484,AW00019484,1,38.98,19.49,72.0,72.0,2,Accessories,9999.0,1.0,1
13556,AW00013556,3,6497.21,928.172857,71.0,771.0,6,Accessories,350.0,0.130434782608,1
15093,AW00015093,3,7265.65,1037.95,79.0,558.0,7,Accessories,239.5,0.1875,1
16802,AW00016802,1,13.98,6.99,345.0,345.0,2,Accessories,9999.0,1.0,0
22212,AW00022212,1,39.99,19.995,270.0,270.0,2,Accessories,9999.0,1.0,0
11847,AW00011847,2,124.97,31.2425,74.0,214.0,4,Accessories,140.0,0.4,1
25458,AW00025458,1,2413.06,1206.53,38.0,38.0,2,Accessories,9999.0,1.0,1
15454,AW00015454,2,2746.5525,1373.27625,145.0,731.0,2,Bikes,586.0,0.1,1
21946,AW00021946,2,4659.8025,1164.950625,73.0,690.0,3,Accessories,617.0,0.1,1
24110,AW00024110,1,2393.06,1196.53,315.0,315.0,2,Clothing,9999.0,1.0,0
13290,AW00013290,3,111.89,13.98625,73.0,282.0,7,Accessories,104.5,0.428571428571,1
28830,AW00028830,1,3578.27,3578.27,957.0,957.0,1,Bikes,9999.0,1.0,0
18010,AW00018010,2,2485.0682,621.26705,97.0,906.0,4,Bikes,809.0,0.076923076923,1
26666,AW00026666,2,1336.96,334.24,388.0,522.0,4,Accessories,134.0,0.4,0
20174,AW00020174,1,29.99,29.99,104.0,104.0,1,Accessories,9999.0,1.0,1
11518,AW00011518,2,82.2,13.7,78.0,93.0,6,Accessories,15.0,2.0,1
12208,AW00012208,2,5954.22,1190.844,287.0,774.0,5,Clothing,487.0,0.125,0
29520,AW00029520,8,42650.395306,584.25199,121.0,761.0,34,Bikes,91.4285714285714,0.380952380952,1
20864,AW00020864,2,3234.29,1078.096666,136.0,612.0,3,Bikes,476.0,0.125,1
26603,AW00026603,2,4487.1582,1495.7194,132.0,599.0,3,Bikes,467.0,0.133333333333,1
13619,AW00013619,3,6808.0982,851.012275,67.0,557.0,8,Accessories,245.0,0.1875,1
17947,AW00017947,2,3932.5425,1310.8475,141.0,413.0,3,Bikes,272.0,0.222222222222,1
22275,AW00022275,1,615.47,205.156666,354.0,354.0,3,Clothing,9999.0,1.0,0
25192,AW00025192,1,2480.99,496.198,261.0,261.0,5,Accessories,9999.0,1.0,0
16536,AW00016536,1,27.28,13.64,242.0,242.0,2,Accessories,9999.0,1.0,0
29912,AW00029912,4,81838.6037,1387.094977,852.0,1126.0,25,Bikes,91.3333333333333,0.444444444444,0
16928,AW00016928,2,4698.76,2349.38,224.0,1076.0,2,Bikes,852.0,0.071428571428,0
21256,AW00021256,2,3917.5425,1305.8475,99.0,712.0,3,Bikes,613.0,0.1,1
21883,AW00021883,1,42.28,14.093333,360.0,360.0,3,Accessories,9999.0,1.0,0
26211,AW00026211,1,565.47,188.49,293.0,293.0,3,Accessories,9999.0,1.0,0
13227,AW00013227,1,71.97,35.985,289.0,289.0,2,Accessories,9999.0,1.0,0
12600,AW00012600,1,49.97,16.656666,142.0,142.0,3,Accessories,9999.0,1.0,1
17555,AW00017555,1,2423.48,605.87,91.0,91.0,4,Accessories,9999.0,1.0,1
25584,AW00025584,1,1169.46,292.365,47.0,47.0,4,Accessories,9999.0,1.0,1
17320,AW00017320,2,4391.74,1097.935,64.0,1063.0,4,Bikes,999.0,0.0625,1
11910,AW00011910,3,8113.03,1622.606,178.0,842.0,5,Bikes,332.0,0.136363636363,1
12992,AW00012992,3,158.51,17.612222,173.0,311.0,7,Accessories,69.0,0.6,1
16238,AW00016238,1,12.94,6.47,294.0,294.0,2,Accessories,9999.0,1.0,0
12929,AW00012929,2,4820.31,1205.0775,276.0,759.0,4,Accessories,483.0,0.133333333333,0
14011,AW00014011,2,3831.8896,957.9724,349.0,540.0,4,Bikes,191.0,0.333333333333,0
29849,AW00029849,7,5291.4436,755.920514,396.0,1126.0,7,Bikes,121.6666666666666,0.291666666666,0
21193,AW00021193,2,3905.5225,781.1045,149.0,761.0,5,Bikes,612.0,0.1,1
14701,AW00014701,2,3001.0225,600.2045,115.0,685.0,5,Accessories,570.0,0.105263157894,1
19029,AW00019029,2,3339.4075,834.851875,140.0,595.0,4,Bikes,455.0,0.133333333333,1
25521,AW00025521,1,30.48,15.24,347.0,347.0,2,Accessories,9999.0,1.0,0
23357,AW00023357,1,98.48,32.826666,288.0,288.0,3,Accessories,9999.0,1.0,0
12537,AW00012537,1,8.99,8.99,218.0,218.0,1,Clothing,9999.0,1.0,0
16865,AW00016865,1,2369.96,592.49,98.0,98.0,4,Accessories,9999.0,1.0,1
27685,AW00027685,1,74.98,24.993333,46.0,46.0,3,Accessories,9999.0,1.0,1
27293,AW00027293,1,88.97,29.656666,343.0,343.0,3,Accessories,9999.0,1.0,0
25129,AW00025129,1,60.47,20.156666,341.0,341.0,3,Accessories,9999.0,1.0,0
14309,AW00014309,2,99.47,33.156666,85.0,337.0,3,Clothing,252.0,0.222222222222,1
18637,AW00018637,2,121.94,24.388,94.0,304.0,5,Accessories,210.0,0.285714285714,1
20801,AW00020801,1,74.98,37.49,222.0,222.0,2,Accessories,9999.0,1.0,0
29457,AW00029457,1,756.33,252.11,138.0,138.0,3,Accessories,9999.0,1.0,1
22965,AW00022965,1,7.28,3.64,129.0,129.0,2,Accessories,9999.0,1.0,1
16473,AW00016473,1,24.99,24.99,115.0,115.0,1,Accessories,9999.0,1.0,1
12145,AW00012145,2,132.92,26.584,28.0,61.0,5,Accessories,33.0,1.0,1
16696,AW00016696,2,4506.76,1502.253333,327.0,1089.0,3,Bikes,762.0,0.08,0
19613,AW00019613,2,6093.2,1218.64,259.0,911.0,5,Accessories,652.0,0.090909090909,0
11123,AW00011123,3,149.84,18.73,3.0,286.0,7,Accessories,141.5,0.333333333333,1
22530,AW00022530,1,4.99,4.99,126.0,126.0,1,Accessories,9999.0,1.0,1
28103,AW00028103,1,1214.85,1214.85,47.0,47.0,1,Bikes,9999.0,1.0,1
26752,AW00026752,2,1917.46,479.365,114.0,518.0,4,Accessories,404.0,0.142857142857,1
15391,AW00015391,2,4828.01,603.50125,87.0,216.0,8,Accessories,129.0,0.4,1
18262,AW00018262,2,142.45,28.49,36.0,100.0,5,Accessories,64.0,1.0,1
23881,AW00023881,1,548.98,274.49,58.0,58.0,2,Accessories,9999.0,1.0,1
16742,AW00016742,2,6044.59,1208.918,320.0,1071.0,5,Bikes,751.0,0.08,0
22484,AW00022484,1,589.96,147.49,182.0,182.0,4,Accessories,9999.0,1.0,0
13825,AW00013825,1,37.29,18.645,156.0,156.0,2,Accessories,9999.0,1.0,1
16911,AW00016911,1,58.98,29.49,139.0,139.0,2,Accessories,9999.0,1.0,1
12474,AW00012474,2,5928.25,1976.083333,140.0,921.0,3,Bikes,781.0,0.076923076923,1
18216,AW00018216,2,38.92,12.973333,85.0,339.0,3,Accessories,254.0,0.222222222222,1
18093,AW00018093,1,13.98,6.99,226.0,226.0,2,Accessories,9999.0,1.0,0
29454,AW00029454,1,742.35,742.35,136.0,136.0,1,Bikes,9999.0,1.0,1
23835,AW00023835,1,603.96,150.99,83.0,83.0,4,Accessories,9999.0,1.0,1
19782,AW00019782,2,6089.59,1217.918,268.0,875.0,5,Bikes,607.0,0.1,0
22361,AW00022361,1,34.98,17.49,219.0,219.0,2,Accessories,9999.0,1.0,0
19444,AW00019444,1,58.98,29.49,108.0,108.0,2,Accessories,9999.0,1.0,1
28272,AW00028272,1,111.95,27.9875,77.0,77.0,4,Accessories,9999.0,1.0,1
29500,AW00029500,7,130597.776249,1166.051573,121.0,761.0,43,Bikes,106.6666666666666,0.333333333333,1
18139,AW00018139,3,5764.4275,640.491944,142.0,705.0,8,Accessories,281.5,0.157894736842,1
12305,AW00012305,3,4940.3896,1235.0974,91.0,580.0,3,Bikes,244.5,0.1875,1
29623,AW00029623,3,10655.43,819.648461,212.0,396.0,13,Components,92.0,0.5,0
21010,AW00021010,1,4.99,4.99,225.0,225.0,1,Accessories,9999.0,1.0,0
21133,AW00021133,1,21.49,21.49,97.0,97.0,1,Accessories,9999.0,1.0,1
11077,AW00011077,3,8169.03,1633.806,230.0,1019.0,5,Bikes,394.5,0.115384615384,0
19490,AW00019490,1,62.97,20.99,299.0,299.0,3,Clothing,9999.0,1.0,0
19736,AW00019736,1,663.95,132.79,197.0,197.0,5,Accessories,9999.0,1.0,0
22315,AW00022315,1,39.98,19.99,97.0,97.0,2,Accessories,9999.0,1.0,1
29792,AW00029792,8,294389.8076,1177.55923,91.0,730.0,78,Components,91.2857142857142,0.380952380952,1
20841,AW00020841,2,1938.47,646.156666,173.0,563.0,3,Bikes,390.0,0.153846153846,1
20964,AW00020964,1,38.98,19.49,151.0,151.0,2,Accessories,9999.0,1.0,1
21087,AW00021087,1,819.48,409.74,144.0,144.0,2,Clothing,9999.0,1.0,1
13702,AW00013702,2,4478.8425,1492.9475,55.0,621.0,3,Bikes,566.0,0.105263157894,1
25109,AW00025109,1,4.99,4.99,246.0,246.0,1,Accessories,9999.0,1.0,0
22607,AW00022607,1,609.45,121.89,229.0,229.0,5,Accessories,9999.0,1.0,0
17034,AW00017034,1,1750.98,875.49,184.0,184.0,2,Clothing,9999.0,1.0,0
17924,AW00017924,2,4733.75,1577.916666,102.0,1023.0,3,Bikes,921.0,0.066666666666,1
12766,AW00012766,2,4417.73,883.546,237.0,769.0,5,Accessories,532.0,0.111111111111,0
23543,AW00023543,1,12.94,6.47,161.0,161.0,2,Accessories,9999.0,1.0,1
26875,AW00026875,1,60.47,20.156666,74.0,74.0,3,Accessories,9999.0,1.0,1
11000,AW00011000,3,8248.99,1031.12375,270.0,1105.0,8,Accessories,417.5,0.107142857142,0
28395,AW00028395,2,4554.46,1138.615,140.0,1065.0,4,Clothing,925.0,0.064516129032,1
11246,AW00011246,4,10575.33,1510.761428,39.0,848.0,7,Bikes,269.6666666666666,0.153846153846,1
22653,AW00022653,1,1188.46,297.115,351.0,351.0,4,Accessories,9999.0,1.0,0
16988,AW00016988,1,4.99,4.99,58.0,58.0,1,Accessories,9999.0,1.0,1
25063,AW00025063,1,2419.06,1209.53,54.0,54.0,2,Accessories,9999.0,1.0,1
26921,AW00026921,2,1336.96,334.24,50.0,481.0,4,Accessories,431.0,0.142857142857,1
17970,AW00017970,1,27.28,13.64,302.0,302.0,2,Accessories,9999.0,1.0,0
29331,AW00029331,1,47.97,15.99,162.0,162.0,3,Accessories,9999.0,1.0,1
23589,AW00023589,1,588.96,147.24,71.0,71.0,4,Accessories,9999.0,1.0,1
11292,AW00011292,2,5910.22,1182.044,393.0,866.0,5,Accessories,473.0,0.125,0
14286,AW00014286,3,5234.3982,747.771171,147.0,489.0,7,Bikes,171.0,0.25,1
